destination,DFE,_beta_log_dur
403,-.4510043103820245,-2.1922336
404,.7327841852591072,-2.1922336
405,-1.17543652877689,-2.1922336
406,.4281757318869779,-2.1922336
407,-1.242023919388712,-2.1922336
408,-2.280914963507682,-2.1922336
409,-1.669769415124243,-2.1922336
410,-1.758296305134595,-2.1922336
411,-2.147642251408334,-2.1922336
412,.3153084801974161,-2.1922336
413,-1.641247917494062,-2.1922336
414,-.3804257478983324,-2.1922336
417,.3138438300491173,-2.1922336
418,-.461014630718488,-2.1922336
419,-.774320607030422,-2.1922336
420,-3.705107314407007,-2.1922336
421,-6.944389094344799,-2.1922336
422,-1.477788838079948,-2.1922336
424,-.3270887400172138,-2.1922336
426,.1950819421089193,-2.1922336
427,.8936658357704022,-2.1922336
429,-.3363067131129265,-2.1922336
430,-3.827038015732901,-2.1922336
431,-.6277863682670077,-2.1922336
432,-1.321141919587005,-2.1922336
433,-.3830332520250462,-2.1922336
434,.092938456735231,-2.1922336
435,-1.007298813873051,-2.1922336
436,-.1893604428846271,-2.1922336
437,-.8097986639585227,-2.1922336
438,-.7260738243877034,-2.1922336
439,-1.637169018060432,-2.1922336
440,-3.135723174845508,-2.1922336
442,-1.568064187037408,-2.1922336
443,-1.745713276330055,-2.1922336
444,-1.230236488721272,-2.1922336
