destination,DFE,_beta_log_dur
422,-1.329163196186656,-2.2222443
424,-.4867080287324845,-2.2222443
426,.0581000904800949,-2.2222443
427,.4731314059601988,-2.2222443
429,-.6227731143445797,-2.2222443
430,-3.176725642679934,-2.2222443
431,-.4655517390429034,-2.2222443
432,-1.226929382089866,-2.2222443
433,-.5689435744361633,-2.2222443
434,-.1427835835566265,-2.2222443
435,-.8477317742798879,-2.2222443
436,-.1108710547275885,-2.2222443
437,-.3709587389171778,-2.2222443
438,-.4775587946450054,-2.2222443
439,-1.47364291685366,-2.2222443
440,-2.590181793576345,-2.2222443
442,-1.243924504692497,-2.2222443
443,-1.553174664235438,-2.2222443
444,-1.481325887451246,-2.2222443
445,-1.772621272449681,-2.2222443
446,-2.311507202858722,-2.2222443
447,-2.634795214382471,-2.2222443
448,-.4344770392127014,-2.2222443
449,-.9438319022869426,-2.2222443
450,-.775895771349127,-2.2222443
451,-1.907709707714284,-2.2222443
452,-.4398901662127386,-2.2222443
453,-.5817315033948738,-2.2222443
454,-2.078621684926057,-2.2222443
455,-.2181943330645617,-2.2222443
456,.1841273570270083,-2.2222443
457,-2.177425102382464,-2.2222443
458,-.0229821301135435,-2.2222443
459,-.0268849546188503,-2.2222443
460,-1.437521093306291,-2.2222443
461,-1.990747732696916,-2.2222443
463,-.3112495175079271,-2.2222443
464,-.9747559648797838,-2.2222443
466,-.99466239604183,-2.2222443
467,-.9601324693617798,-2.2222443
468,-.1926643063724928,-2.2222443
469,-3.019729403092467,-2.2222443
470,-.8274015694295841,-2.2222443
471,-1.335575868107594,-2.2222443
472,-1.088633372189912,-2.2222443
473,-.4682580272241831,-2.2222443
474,-2.22671624311583,-2.2222443
475,-.9038051219749635,-2.2222443
476,-1.506088013843032,-2.2222443
478,-.7800278688080257,-2.2222443
479,-1.903272339113387,-2.2222443
480,-.2752142036082361,-2.2222443
481,-1.809984450737554,-2.2222443
482,-1.103083955484513,-2.2222443
483,-.7085527712766018,-2.2222443
484,-1.500285742614275,-2.2222443
485,-2.065511486412624,-2.2222443
486,-.3311588992174048,-2.2222443
487,.5641251599821718,-2.2222443
488,-.4466297334369353,-2.2222443
489,-.2003169852537936,-2.2222443
490,-.2831299609256681,-2.2222443
491,-3.519515444902335,-2.2222443
492,.3717182319039229,-2.2222443
493,-1.532483449342779,-2.2222443
494,-1.419749091517525,-2.2222443
495,-.6140459683450534,-2.2222443
496,-1.476758191530358,-2.2222443
497,-1.262484073641837,-2.2222443
498,.7704183976884172,-2.2222443
499,-1.637141455733839,-2.2222443
500,.0663624909237216,-2.2222443
501,-.7419935802303284,-2.2222443
502,-1.598490734339948,-2.2222443
503,-1.455788544563375,-2.2222443
504,-1.131355510887527,-2.2222443
505,-3.016400191507312,-2.2222443
506,-1.329949695371874,-2.2222443
507,-.7563339470451477,-2.2222443
508,-.9138472875924748,-2.2222443
509,-2.034023739939761,-2.2222443
510,-.3651002183974917,-2.2222443
511,-.4759491551915787,-2.2222443
512,-.8897261166747887,-2.2222443
513,.5448249341515193,-2.2222443
514,-1.697819075089475,-2.2222443
515,-.7032741901119836,-2.2222443
516,-.5091797385676408,-2.2222443
517,.5405693303098779,-2.2222443
518,-2.17658718400661,-2.2222443
519,-1.566173560890579,-2.2222443
520,-1.139428666631517,-2.2222443
521,-1.784933103398308,-2.2222443
522,.0602586400734061,-2.2222443
523,-1.542736336080347,-2.2222443
525,-2.828385531380565,-2.2222443
526,-1.67024599035162,-2.2222443
528,-2.087984941839832,-2.2222443
529,.9192122787606331,-2.2222443
530,-1.81159569051635,-2.2222443
531,-.8986294703181091,-2.2222443
532,-.0520695654740649,-2.2222443
533,-.8860021835815265,-2.2222443
534,-2.061028051953878,-2.2222443
535,.9603400912507074,-2.2222443
536,-.5876711530627207,-2.2222443
537,.1519641660166986,-2.2222443
538,-.2463893068156254,-2.2222443
539,-.7057764951097837,-2.2222443
540,-.4497396246817294,-2.2222443
541,-.2189298441257172,-2.2222443
542,-1.132612170555787,-2.2222443
543,-.6566953853852378,-2.2222443
544,-1.671395004724273,-2.2222443
545,-3.428243611500271,-2.2222443
546,-1.607457115101824,-2.2222443
547,-.5440020533276216,-2.2222443
548,.1636597175335164,-2.2222443
550,-4.672963319191755,-2.2222443
551,-.4877618157137087,-2.2222443
552,-1.005434186105993,-2.2222443
553,-1.459708766779371,-2.2222443
554,-3.358289805490804,-2.2222443
555,-.9595987219793072,-2.2222443
556,-2.849515660905747,-2.2222443
557,-1.394866137074125,-2.2222443
558,.2496734244713496,-2.2222443
560,-.1831630401902708,-2.2222443
561,-.9463650521366623,-2.2222443
562,-.3064951460866989,-2.2222443
563,-.0401983180774753,-2.2222443
564,-1.71481595943985,-2.2222443
565,-.4702711712154667,-2.2222443
566,-1.681842761504085,-2.2222443
567,.0189560561411785,-2.2222443
568,.0556327638322143,-2.2222443
569,.2484984040730872,-2.2222443
570,-.9142699914054528,-2.2222443
571,-2.224063443385224,-2.2222443
572,-.7753449761542011,-2.2222443
574,.5246420478609682,-2.2222443
575,-.0343386499461966,-2.2222443
576,-2.50761985234977,-2.2222443
577,-.3803254211624242,-2.2222443
578,-.4363883001390796,-2.2222443
579,.0075157196819052,-2.2222443
580,.4598963970458481,-2.2222443
581,-.5962366652598082,-2.2222443
582,-.1626892026300571,-2.2222443
583,-1.428793252563255,-2.2222443
584,-.3189094614331618,-2.2222443
586,-1.143990416927647,-2.2222443
