destination,DFE,_beta_log_dur
368,-1.680680687946649,-2.4420147
369,-1.744551214468854,-2.4420147
370,-2.045153705396996,-2.4420147
371,-2.542995045663527,-2.4420147
372,.7257033923039796,-2.4420147
373,-.6297131243488578,-2.4420147
374,-2.326397500168714,-2.4420147
375,-.9578997808224701,-2.4420147
376,-1.87907565196069,-2.4420147
377,-1.903644988631957,-2.4420147
378,-1.163657884798057,-2.4420147
379,-.9991765776130315,-2.4420147
380,-2.642361335470475,-2.4420147
381,-.8840712599102998,-2.4420147
382,-.4421829033191553,-2.4420147
383,.4748313627364316,-2.4420147
384,-.4229269438910819,-2.4420147
385,-1.956081956363858,-2.4420147
386,-.7266287251907941,-2.4420147
387,-.9143128725865524,-2.4420147
388,-.5222839037522021,-2.4420147
389,.3439326332925012,-2.4420147
390,-.9681822539506674,-2.4420147
391,-.3113614701330684,-2.4420147
392,-.7954552973945164,-2.4420147
393,.7169988659647013,-2.4420147
394,-.8225016677203918,-2.4420147
395,-.9843658672104469,-2.4420147
396,-.5728594652649507,-2.4420147
397,.0326236608250009,-2.4420147
398,-.4761386413543728,-2.4420147
399,-1.528720427490646,-2.4420147
400,-2.368663124781333,-2.4420147
401,-1.077078064434619,-2.4420147
402,-2.770274276724321,-2.4420147
403,-.2024492087723772,-2.4420147
404,-1.457096824322518,-2.4420147
405,-4.412575619281679,-2.4420147
406,.0409909912261046,-2.4420147
407,-.521424562468139,-2.4420147
408,-.2055515872609469,-2.4420147
409,.2268347177819414,-2.4420147
410,-.9575535812217032,-2.4420147
411,1.044635892636593,-2.4420147
412,-.531601709144718,-2.4420147
413,-1.036112736174361,-2.4420147
414,.7758799315953311,-2.4420147
415,-3.1237627667359,-2.4420147
416,-1.23539762384031,-2.4420147
417,.0491156882666142,-2.4420147
418,1.265008537343542,-2.4420147
419,-1.184883579358847,-2.4420147
420,-2.702548642266553,-2.4420147
421,-1.077211323383797,-2.4420147
422,-.7113355719199955,-2.4420147
423,-1.799060428226236,-2.4420147
424,.1033286766482495,-2.4420147
425,-1.149606086884051,-2.4420147
426,-.829831445630472,-2.4420147
427,-.6784181341968388,-2.4420147
428,.4743948659538737,-2.4420147
429,-.012414383659121,-2.4420147
430,-.8289989148337876,-2.4420147
431,-.8137525544167772,-2.4420147
432,1.00992799014154,-2.4420147
433,-1.240215235190845,-2.4420147
434,-.6874991203618105,-2.4420147
435,.5693694574889465,-2.4420147
436,-.6915916873722977,-2.4420147
437,-.0556845754446167,-2.4420147
438,.7051724149409316,-2.4420147
439,-2.506060295590465,-2.4420147
440,-1.721121502110888,-2.4420147
441,-2.032092289926897,-2.4420147
442,-1.601449295563793,-2.4420147
443,-.7736146835803933,-2.4420147
444,.077048972001985,-2.4420147
445,1.191530355334279,-2.4420147
446,-1.930156295346783,-2.4420147
447,-.875252241571736,-2.4420147
448,-1.111096729737404,-2.4420147
449,-.8937098223607512,-2.4420147
450,-1.587498388498421,-2.4420147
451,.0472351054809484,-2.4420147
452,.6780795587480626,-2.4420147
453,-.4306307006571576,-2.4420147
454,-1.399373999951237,-2.4420147
455,.1572927399698724,-2.4420147
456,.2253888430129696,-2.4420147
457,-1.333584393272944,-2.4420147
458,-2.072396690120353,-2.4420147
459,-4.464182879134818,-2.4420147
460,-1.503296594520466,-2.4420147
461,-1.798454634076675,-2.4420147
462,-.2543476429494811,-2.4420147
463,.0872470271692495,-2.4420147
464,-.6377901382311942,-2.4420147
465,-1.002885329549711,-2.4420147
466,.6862013571106975,-2.4420147
467,-2.205962019718672,-2.4420147
468,-.9622943030417913,-2.4420147
469,-5.622334850227684,-2.4420147
470,-1.882600381544021,-2.4420147
471,-.9234994517775641,-2.4420147
472,.3266006711543927,-2.4420147
473,-1.930325525055625,-2.4420147
474,-2.554804762357101,-2.4420147
475,-2.698443374238592,-2.4420147
476,-2.701187971824015,-2.4420147
477,-.8698328767730773,-2.4420147
478,-3.290020140265701,-2.4420147
479,-2.994444402008957,-2.4420147
480,-.2308651935186291,-2.4420147
481,-1.083608779354039,-2.4420147
482,-.8232137845501613,-2.4420147
483,.2200938565069738,-2.4420147
484,-7.300243565296983,-2.4420147
485,1.166425857861466,-2.4420147
486,-1.666872351464709,-2.4420147
487,-4.23087329481253,-2.4420147
488,-1.618498635603303,-2.4420147
489,-2.796708978422837,-2.4420147
490,.3656243813844036,-2.4420147
491,-.5511174545953869,-2.4420147
492,-1.334763846060213,-2.4420147
493,-.5492013959797105,-2.4420147
494,-3.547836299653025,-2.4420147
495,-4.029001310565561,-2.4420147
496,-.166710861290809,-2.4420147
497,-1.75109118142087,-2.4420147
498,-2.160381414172368,-2.4420147
499,-.6083825102980929,-2.4420147
500,1.158698550975979,-2.4420147
501,1.28076084083941,-2.4420147
503,.6481503561562728,-2.4420147
504,-1.168614487807626,-2.4420147
505,-2.984067278646974,-2.4420147
506,-3.054149360077,-2.4420147
507,.2107026391763889,-2.4420147
508,-1.244324929923551,-2.4420147
509,1.248898357590612,-2.4420147
510,.8213389433072321,-2.4420147
511,-1.189040452275054,-2.4420147
512,1.079800425037309,-2.4420147
513,-.734302077739447,-2.4420147
514,.3848523400640528,-2.4420147
515,-.3397248890402458,-2.4420147
516,-.3400281726624201,-2.4420147
517,-.9380915428261299,-2.4420147
518,.5773293681660774,-2.4420147
519,-.4181288932732232,-2.4420147
520,-.5598014350601938,-2.4420147
521,-.1596162208653102,-2.4420147
522,-2.286852297352363,-2.4420147
523,-1.084677588032609,-2.4420147
524,.0145638545277472,-2.4420147
525,-3.225533820116317,-2.4420147
526,-1.114265683874439,-2.4420147
527,-2.73749933969912,-2.4420147
528,-1.770087411979737,-2.4420147
529,-.738631331135554,-2.4420147
530,-.3611641046874227,-2.4420147
531,.2557375453466602,-2.4420147
532,-1.089942610563347,-2.4420147
533,-4.410864299549665,-2.4420147
534,.1699326524504222,-2.4420147
535,-1.110827965862209,-2.4420147
536,-.3683346679493512,-2.4420147
537,-.635694922476809,-2.4420147
538,.032177972011197,-2.4420147
539,-.4033114006118819,-2.4420147
540,-2.443959236141762,-2.4420147
541,-1.632952751470489,-2.4420147
542,-.3919860541226112,-2.4420147
543,-.4544386066168571,-2.4420147
544,-3.545029686344708,-2.4420147
545,-.4753800700374707,-2.4420147
546,-1.979924637123152,-2.4420147
547,-1.884660271323867,-2.4420147
548,-.514773489813977,-2.4420147
549,.6669039304930235,-2.4420147
550,-.9453594876569426,-2.4420147
551,.7032889139721505,-2.4420147
552,-3.57594018399059,-2.4420147
553,-1.173577682196519,-2.4420147
554,-.0373863763511985,-2.4420147
555,.1716019797991446,-2.4420147
556,-3.036196045041736,-2.4420147
557,-2.055904521804544,-2.4420147
558,-.7511561316117568,-2.4420147
559,-2.960245898272772,-2.4420147
560,-2.484784566724908,-2.4420147
561,.5504295281733043,-2.4420147
562,-.4577834647327049,-2.4420147
563,.586642134936021,-2.4420147
564,-.3447584227615519,-2.4420147
565,-.3205340417050606,-2.4420147
566,-2.493442125413149,-2.4420147
567,-.9156282381253705,-2.4420147
568,-.2999706631420878,-2.4420147
569,-3.366639454706071,-2.4420147
570,.4804841325032881,-2.4420147
571,-2.004678588654053,-2.4420147
572,-.1454081978279311,-2.4420147
573,-.7546250151754215,-2.4420147
574,-3.544565954268913,-2.4420147
575,-.4769405035393638,-2.4420147
576,-.8399455224791678,-2.4420147
577,-1.12901754761355,-2.4420147
578,-4.261086113660974,-2.4420147
579,-1.210318710045762,-2.4420147
580,-.4194328639215967,-2.4420147
581,-.4543525580840132,-2.4420147
582,-.2546603326421575,-2.4420147
583,-3.739704849876714,-2.4420147
584,-2.590354260654731,-2.4420147
585,-.193839562746754,-2.4420147
586,-.9587652004965889,-2.4420147
587,-2.068967570848654,-2.4420147
588,-1.558466322868655,-2.4420147
589,-.6629963325282253,-2.4420147
590,-3.614844119781651,-2.4420147
591,-.1916593184591592,-2.4420147
592,.0412288519763703,-2.4420147
593,-3.442564197881096,-2.4420147
594,-.5562968714191759,-2.4420147
595,-4.142503952370272,-2.4420147
596,-2.875022956387963,-2.4420147
598,-2.431026096135071,-2.4420147
599,-5.881176942582016,-2.4420147
600,-7.279905828078216,-2.4420147
601,-2.366359429797631,-2.4420147
602,-3.898879893542602,-2.4420147
603,-1.526519678743135,-2.4420147
604,-.6245822114350638,-2.4420147
605,-1.763224650355413,-2.4420147
606,-6.612644724540072,-2.4420147
607,-.3640247903811181,-2.4420147
608,.516179113221555,-2.4420147
609,-3.190318480306264,-2.4420147
610,-1.161039574745872,-2.4420147
611,-1.02933661360823,-2.4420147
612,-.420651263542107,-2.4420147
613,-.9645677169077842,-2.4420147
614,-.1887916290295162,-2.4420147
615,-.1416715396040627,-2.4420147
616,-.3954597617718126,-2.4420147
617,-.7401353422036679,-2.4420147
618,-.1157863153843018,-2.4420147
619,.3639463700267788,-2.4420147
620,-4.022905178478785,-2.4420147
621,-4.09577284790991,-2.4420147
622,-.8576581559187217,-2.4420147
623,.7839485288737824,-2.4420147
624,-.9407662280094145,-2.4420147
625,-1.37191902429988,-2.4420147
626,-1.249989475818605,-2.4420147
627,-1.335607068272569,-2.4420147
628,-.228703835201027,-2.4420147
629,-1.493759637100276,-2.4420147
630,-.0590617739790037,-2.4420147
631,-2.720569327309108,-2.4420147
632,-1.295219571944101,-2.4420147
633,-.5142426546531375,-2.4420147
634,-.4066968044605202,-2.4420147
635,-1.716708127975631,-2.4420147
636,-.1317006643376796,-2.4420147
637,.0569545026454502,-2.4420147
638,-.7833993790746036,-2.4420147
639,.2361585928053424,-2.4420147
640,-.9403160962601006,-2.4420147
641,-.4355397594879927,-2.4420147
642,-3.201008123946731,-2.4420147
643,-3.14834907658603,-2.4420147
644,-.8844207171429,-2.4420147
645,-2.065832819062173,-2.4420147
646,-.5065930782361372,-2.4420147
647,-1.238306082157665,-2.4420147
648,-1.983428003407463,-2.4420147
649,-1.748252183030979,-2.4420147
650,-1.893853670498375,-2.4420147
651,.2022777855210611,-2.4420147
652,-1.666275151704924,-2.4420147
653,-2.105652251096092,-2.4420147
654,-1.780600240194908,-2.4420147
655,-.3048654603793493,-2.4420147
656,-.8976475442626541,-2.4420147
657,-.0705468274626207,-2.4420147
658,-.6907751118989401,-2.4420147
659,-6.631442684585306,-2.4420147
660,-1.864981056800453,-2.4420147
661,-1.969674713826097,-2.4420147
662,.1901865320338771,-2.4420147
663,-2.486450272728169,-2.4420147
664,-1.623438826387404,-2.4420147
665,-1.401968724202852,-2.4420147
666,-1.081657600026854,-2.4420147
667,-1.363101893289415,-2.4420147
668,-3.555354162689712,-2.4420147
669,-2.099881233891316,-2.4420147
670,-.6701666975446444,-2.4420147
671,-1.412088740938243,-2.4420147
672,-1.612351909104281,-2.4420147
673,-1.845078574258625,-2.4420147
674,-.7888832664608478,-2.4420147
675,-1.382012782682974,-2.4420147
676,-3.11584186305666,-2.4420147
677,.0178818326473865,-2.4420147
678,-.7510343824752781,-2.4420147
679,-1.139885163301566,-2.4420147
680,-1.740339885159664,-2.4420147
681,-3.221079763103289,-2.4420147
682,-1.533329898086188,-2.4420147
683,-.9475403144397188,-2.4420147
684,-2.190633842459303,-2.4420147
685,-7.307157267990669,-2.4420147
686,-2.05682269102607,-2.4420147
687,-1.789768945179659,-2.4420147
688,-2.32422634096767,-2.4420147
689,-3.797278607794659,-2.4420147
690,-1.296578077005168,-2.4420147
691,.0819159103751979,-2.4420147
692,-1.040542513185467,-2.4420147
693,-1.227927782894851,-2.4420147
694,-1.097772141746542,-2.4420147
695,-.736272336391471,-2.4420147
696,-.0656187167920879,-2.4420147
697,-.797428303746501,-2.4420147
698,-2.188005160089201,-2.4420147
699,-1.659204371109661,-2.4420147
700,-1.099353334244753,-2.4420147
701,-2.853476978243493,-2.4420147
702,.1413584659798366,-2.4420147
703,-.664537351540137,-2.4420147
704,-.1743306177195507,-2.4420147
705,-2.271333328340917,-2.4420147
706,-2.323972990818531,-2.4420147
707,-1.884651340272491,-2.4420147
708,-1.439704576115706,-2.4420147
709,-1.128870036611187,-2.4420147
710,-1.539767380704793,-2.4420147
711,-1.464528679529024,-2.4420147
712,-2.037081077653715,-2.4420147
713,-1.180599636537187,-2.4420147
714,.1878507822061525,-2.4420147
715,-5.498249410434959,-2.4420147
716,-4.613648351757608,-2.4420147
717,-4.82516909661228,-2.4420147
718,1.041785789350151,-2.4420147
719,-1.965151759696396,-2.4420147
720,-1.857114954366403,-2.4420147
721,-1.2708083643414,-2.4420147
722,-1.681316783504178,-2.4420147
723,.3522596088125184,-2.4420147
724,.1556810999778036,-2.4420147
725,-1.615686850657926,-2.4420147
726,-2.340643626237505,-2.4420147
727,-1.937662498908403,-2.4420147
728,-.0223931053167432,-2.4420147
729,-1.517682095736253,-2.4420147
730,-1.379076454878576,-2.4420147
731,-.3930232053872069,-2.4420147
732,-.6484956406876908,-2.4420147
733,-1.053144050822925,-2.4420147
734,-1.710730750489887,-2.4420147
735,-1.684044968871944,-2.4420147
736,-1.169711278890258,-2.4420147
737,-1.20870640870275,-2.4420147
738,-1.728824496388746,-2.4420147
739,-.6011022255437652,-2.4420147
740,-.4276408880373659,-2.4420147
741,-2.397487745071742,-2.4420147
742,-.5742600234415967,-2.4420147
743,-6.35059563317907,-2.4420147
744,-.3248098533795845,-2.4420147
745,-.4565983680279236,-2.4420147
746,-1.062791674676666,-2.4420147
747,-.891734659709509,-2.4420147
748,-.7713555739952178,-2.4420147
749,-2.595571825640635,-2.4420147
750,-4.224783895868567,-2.4420147
751,-2.551901050320952,-2.4420147
752,-.6408914467286785,-2.4420147
753,-4.140517461899375,-2.4420147
754,-.9156279878392588,-2.4420147
755,-.1755479212430929,-2.4420147
756,-.7650726777237874,-2.4420147
757,-.6777761928927758,-2.4420147
758,-1.752225040926109,-2.4420147
759,-2.64905548766221,-2.4420147
760,-1.452665938458164,-2.4420147
761,-1.018984375008439,-2.4420147
762,-6.05456667459712,-2.4420147
763,-1.182552837812089,-2.4420147
764,-7.515862777432746,-2.4420147
765,-2.025654396320962,-2.4420147
766,-.4188302736137675,-2.4420147
767,-2.722516035754713,-2.4420147
768,-1.149884163863388,-2.4420147
769,-2.579609037187721,-2.4420147
770,-1.489518799131723,-2.4420147
771,-.8236073404006825,-2.4420147
772,-.4436364378469482,-2.4420147
773,-.7964900314197783,-2.4420147
774,-3.599885511119758,-2.4420147
775,-2.56002907497902,-2.4420147
776,-3.635246510791498,-2.4420147
777,-1.626619939681803,-2.4420147
778,-1.219355022000243,-2.4420147
779,-.6581345813898751,-2.4420147
780,-.8450392914051162,-2.4420147
781,-2.262782798018229,-2.4420147
782,-1.419042719097636,-2.4420147
783,-4.05738789039308,-2.4420147
784,-.7916025335770424,-2.4420147
785,-2.149468217996259,-2.4420147
786,-1.52214077955766,-2.4420147
787,-1.531830408768567,-2.4420147
788,-1.487200436167969,-2.4420147
789,-1.120702317746255,-2.4420147
790,-1.86026621014363,-2.4420147
791,-1.454315224424438,-2.4420147
792,-.1163316436177316,-2.4420147
793,-1.561180309837074,-2.4420147
794,-4.600966631459008,-2.4420147
795,-1.793636223527509,-2.4420147
796,-.8135672092144299,-2.4420147
797,.6726054658837383,-2.4420147
798,-1.938986911895087,-2.4420147
799,-1.393779514054859,-2.4420147
800,-2.801424812944702,-2.4420147
801,-3.592832522508388,-2.4420147
802,-2.933928023360485,-2.4420147
803,-.3171600064139622,-2.4420147
804,.2926615673987425,-2.4420147
805,-3.378110074658733,-2.4420147
806,.3756252572693078,-2.4420147
807,-.63509561526879,-2.4420147
808,-1.159870816421199,-2.4420147
809,-1.33575529604743,-2.4420147
810,.1196579884025002,-2.4420147
811,-.1284517965448213,-2.4420147
812,-.6790563934514868,-2.4420147
813,-.5039490607253252,-2.4420147
814,-1.55619441440021,-2.4420147
815,-.9640170591037787,-2.4420147
816,-3.249722024269394,-2.4420147
817,-.1691380642577107,-2.4420147
818,-1.294284009153245,-2.4420147
