destination,DFE_MLE_low,DFE_MLE_high,_beta_slope_low,_beta_slope_high
1038,-1.2335976,.76308507,-3.8938956,-2.099087
1039,-2.2347806,.39387724,-3.8938956,-2.099087
1040,-1.5771374,-.37275115,-3.8938956,-2.099087
1041,-6.5716066,-1.1688231,-3.8938956,-2.099087
1042,-.78976971,-.83653235,-3.8938956,-2.099087
1043,-1.1390935,.73048621,-3.8938956,-2.099087
1044,-.77770996,.042241801,-3.8938956,-2.099087
1045,.18606339,1.0007176,-3.8938956,-2.099087
1046,-2.0716259,.41768238,-3.8938956,-2.099087
1047,-.97940946,-.64668506,-3.8938956,-2.099087
1048,-6.8299689,-2.1139398,-3.8938956,-2.099087
1049,-4.290266,1.1184142,-3.8938956,-2.099087
1050,-3.5757971,-1.3818929,-3.8938956,-2.099087
1051,-5.1041889,.25966662,-3.8938956,-2.099087
1052,-5.5459371,-3.2327168,-3.8938956,-2.099087
1053,-.76858205,.63276172,-3.8938956,-2.099087
1054,-5.3287611,-3.1692827,-3.8938956,-2.099087
1055,-4.0399632,.41377392,-3.8938956,-2.099087
1056,-2.1015551,.67076612,-3.8938956,-2.099087
1057,-1.3369057,.78365409,-3.8938956,-2.099087
1058,-5.1377335,-.30893463,-3.8938956,-2.099087
1059,-2.544415,1.0244203,-3.8938956,-2.099087
1060,-.67665392,.017228708,-3.8938956,-2.099087
1061,-2.8731091,1.5897981,-3.8938956,-2.099087
1062,-1.3298578,-.77104253,-3.8938956,-2.099087
1063,-2.3526564,-.61688375,-3.8938956,-2.099087
1064,-.28259605,.4230817,-3.8938956,-2.099087
1065,-6.4226813,-1.4330122,-3.8938956,-2.099087
1066,-9.0632048,-.39157119,-3.8938956,-2.099087
1067,-.55446386,1.0682447,-3.8938956,-2.099087
1068,-6.4996285,-.17590185,-3.8938956,-2.099087
1069,-1.1396682,.026189564,-3.8938956,-2.099087
1070,-5.0025153,-.36579028,-3.8938956,-2.099087
1071,-9.1033878,-2.0367675,-3.8938956,-2.099087
1072,-1.997183,.14736399,-3.8938956,-2.099087
1073,-1.5474817,.55238765,-3.8938956,-2.099087
1074,-4.3305221,-.29803708,-3.8938956,-2.099087
1075,-6.4556732,-8.2614155,-3.8938956,-2.099087
1076,-6.7096829,-1.2534525,-3.8938956,-2.099087
1077,-6.4850993,-1.5060608,-3.8938956,-2.099087
1078,-5.0322003,-.810718,-3.8938956,-2.099087
1079,-1.0718269,.85089648,-3.8938956,-2.099087
1081,-8.4117975,-2.7097757,-3.8938956,-2.099087
1082,-5.8132858,1.6539205,-3.8938956,-2.099087
1083,-1.1285452,-.36169654,-3.8938956,-2.099087
1084,.72513014,.92429185,-3.8938956,-2.099087
1085,-8.084403,-2.2593322,-3.8938956,-2.099087
1086,-6.5651531,-1.1299629,-3.8938956,-2.099087
1087,-7.0740185,-1.5441575,-3.8938956,-2.099087
1088,-6.1735983,-1.6195772,-3.8938956,-2.099087
1089,-7.4586868,-1.329139,-3.8938956,-2.099087
1090,-4.5718412,-1.8470632,-3.8938956,-2.099087
1091,-2.1665123,.074851863,-3.8938956,-2.099087
1092,-12.599077,-3.7725472,-3.8938956,-2.099087
1093,-10.367077,-4.3161993,-3.8938956,-2.099087
1094,-3.0053427,.46390468,-3.8938956,-2.099087
1095,-4.9572129,-2.4819353,-3.8938956,-2.099087
1096,-3.778105,-1.6803745,-3.8938956,-2.099087
1097,-.66063637,.47592586,-3.8938956,-2.099087
1098,-3.2612801,-.019206909,-3.8938956,-2.099087
1099,-6.5200052,-1.3438324,-3.8938956,-2.099087
1100,-1.402352,1.0093648,-3.8938956,-2.099087
1101,-4.0187011,-1.2836908,-3.8938956,-2.099087
1102,-3.7749593,-1.1730609,-3.8938956,-2.099087
1103,-1.3958007,1.091171,-3.8938956,-2.099087
1104,-5.4688635,-1.0087446,-3.8938956,-2.099087
1105,-6.1617236,-1.5321137,-3.8938956,-2.099087
1106,-6.9387536,-1.1892848,-3.8938956,-2.099087
1107,-7.6271482,-.69741476,-3.8938956,-2.099087
1108,-5.3640118,-1.52867,-3.8938956,-2.099087
1109,-1.327635,-.21899791,-3.8938956,-2.099087
1110,-3.5190454,.63541585,-3.8938956,-2.099087
1111,-.51229119,.58234525,-3.8938956,-2.099087
1112,-6.7860894,-.85823381,-3.8938956,-2.099087
1113,-1.9893246,.4103941,-3.8938956,-2.099087
1114,-6.9517055,-1.8077984,-3.8938956,-2.099087
1115,-1.7483958,.62944251,-3.8938956,-2.099087
1116,-3.8419721,-.80333894,-3.8938956,-2.099087
1117,-1.7661973,-.15144563,-3.8938956,-2.099087
1118,-6.2929497,-.49270886,-3.8938956,-2.099087
1119,-5.5405922,.14930731,-3.8938956,-2.099087
1120,-.96530074,-.96368545,-3.8938956,-2.099087
1121,-2.7412443,-.031997446,-3.8938956,-2.099087
1122,.25749901,.31726372,-3.8938956,-2.099087
1123,-2.2690649,1.0878576,-3.8938956,-2.099087
1124,-2.495841,1.1658539,-3.8938956,-2.099087
1125,-2.3730187,-.21489215,-3.8938956,-2.099087
1126,-4.4168544,.88498127,-3.8938956,-2.099087
1127,-11.209063,-3.1899774,-3.8938956,-2.099087
1128,-6.1359324,-.82101864,-3.8938956,-2.099087
1129,-4.3563514,-.80817056,-3.8938956,-2.099087
1130,-4.9156313,1.2703887,-3.8938956,-2.099087
1131,-6.2304382,-.94201815,-3.8938956,-2.099087
1132,-7.3145204,-2.1277139,-3.8938956,-2.099087
1133,-7.7717848,1.1141269,-3.8938956,-2.099087
1134,-4.8067961,-3.0981061,-3.8938956,-2.099087
1135,-2.1537547,.80860573,-3.8938956,-2.099087
1136,-5.261384,.8803525,-3.8938956,-2.099087
1137,-2.710948,-.43298122,-3.8938956,-2.099087
1138,-2.512733,-.91461122,-3.8938956,-2.099087
1139,-1.9598972,1.2460645,-3.8938956,-2.099087
1140,-4.6945114,.59934306,-3.8938956,-2.099087
1141,-7.8112612,1.37183,-3.8938956,-2.099087
1142,-3.8646283,-1.5605959,-3.8938956,-2.099087
1143,-2.4411607,-1.1137766,-3.8938956,-2.099087
1144,-1.170853,-.27671307,-3.8938956,-2.099087
1145,-6.7191901,3.0253618,-3.8938956,-2.099087
1146,-8.862112,-5.7812152,-3.8938956,-2.099087
1147,-.20811079,.0094007961,-3.8938956,-2.099087
1148,-2.9024851,-1.1494957,-3.8938956,-2.099087
1149,-3.7300003,-1.2168535,-3.8938956,-2.099087
1150,-3.7620659,-.79330826,-3.8938956,-2.099087
1151,-2.3393435,.18840569,-3.8938956,-2.099087
1152,-7.0476251,-3.679558,-3.8938956,-2.099087
1153,-1.9151795,-.55175245,-3.8938956,-2.099087
1154,-5.805841,.44985023,-3.8938956,-2.099087
1155,-2.7252192,-.21950445,-3.8938956,-2.099087
1156,-2.5169261,.67950004,-3.8938956,-2.099087
1157,-7.3432136,-2.6626968,-3.8938956,-2.099087
1158,-1.5922083,-.59185636,-3.8938956,-2.099087
1159,-15.699292,-4.6323409,-3.8938956,-2.099087
1160,-1.5886536,.52127367,-3.8938956,-2.099087
1161,-6.5816669,1.3262129,-3.8938956,-2.099087
1162,-6.4667892,-1.8919678,-3.8938956,-2.099087
1163,-.75154424,-.76947439,-3.8938956,-2.099087
1164,-2.5775707,-1.0128098,-3.8938956,-2.099087
1165,-4.2810721,-.92445409,-3.8938956,-2.099087
1166,-.51005375,.46429735,-3.8938956,-2.099087
1167,-2.9907341,.57739043,-3.8938956,-2.099087
1168,-5.0502267,-.33112347,-3.8938956,-2.099087
1169,-7.458519,-3.0275233,-3.8938956,-2.099087
1170,.63005793,.14724997,-3.8938956,-2.099087
1171,-3.8263397,-.26887023,-3.8938956,-2.099087
1172,-.25447747,-.12697071,-3.8938956,-2.099087
1173,-2.8517835,-1.2889055,-3.8938956,-2.099087
1174,-4.3645878,-.49441469,-3.8938956,-2.099087
1175,-6.6316504,.52772081,-3.8938956,-2.099087
1176,-1.7645718,.16433865,-3.8938956,-2.099087
1177,-5.7319412,-1.1765516,-3.8938956,-2.099087
1178,-5.4076638,-5.1316609,-3.8938956,-2.099087
1179,-2.891063,-1.4652722,-3.8938956,-2.099087
1180,-1.5908036,-.84151876,-3.8938956,-2.099087
1181,-6.759438,-1.4046053,-3.8938956,-2.099087
1182,-.8761394,.2060698,-3.8938956,-2.099087
1183,-2.8174386,-1.4520409,-3.8938956,-2.099087
1184,-11.978198,-4.1404591,-3.8938956,-2.099087
1185,-5.8612099,-1.7321522,-3.8938956,-2.099087
1186,-5.8138418,.87461215,-3.8938956,-2.099087
1187,-2.2230654,.61294055,-3.8938956,-2.099087
1188,-2.9906664,-1.5205895,-3.8938956,-2.099087
1189,-17.783693,-2.2664316,-3.8938956,-2.099087
1190,-.66063225,.33150384,-3.8938956,-2.099087
1191,-8.4091349,-1.4197235,-3.8938956,-2.099087
1192,-1.6004614,-1.0199714,-3.8938956,-2.099087
1193,-2.9462733,.73603618,-3.8938956,-2.099087
1194,-6.195158,-1.7195861,-3.8938956,-2.099087
1195,-1.1397045,.55837333,-3.8938956,-2.099087
1196,-4.124187,-.80374837,-3.8938956,-2.099087
1197,-7.2542629,-.69697702,-3.8938956,-2.099087
1198,-3.8006244,-1.2623438,-3.8938956,-2.099087
1199,-1.3675977,.65594184,-3.8938956,-2.099087
1200,-2.2372084,.51148373,-3.8938956,-2.099087
1201,-6.5957432,-1.3005102,-3.8938956,-2.099087
1202,-8.4557028,-5.7846432,-3.8938956,-2.099087
1203,-.73403364,-.63156796,-3.8938956,-2.099087
1204,-.77553153,-1.0440916,-3.8938956,-2.099087
1205,-6.3252811,-.67892706,-3.8938956,-2.099087
1206,-2.2879705,-.89720494,-3.8938956,-2.099087
1207,-2.5090585,.7205162,-3.8938956,-2.099087
1208,-2.8180764,.27543399,-3.8938956,-2.099087
1209,-.67084014,-.47072285,-3.8938956,-2.099087
1210,-2.2103927,-.66371799,-3.8938956,-2.099087
1211,-4.1773357,-1.4116212,-3.8938956,-2.099087
1212,-3.2372525,-1.4871914,-3.8938956,-2.099087
1213,-1.5356286,-1.1732032,-3.8938956,-2.099087
1214,-.87123013,.10716811,-3.8938956,-2.099087
1215,1.987409,.1469768,-3.8938956,-2.099087
1216,-7.2211351,-1.0673183,-3.8938956,-2.099087
1217,-2.9258442,-.81382012,-3.8938956,-2.099087
1218,-3.5760596,-.52041382,-3.8938956,-2.099087
1219,-.6192441,2.4516282,-3.8938956,-2.099087
1220,-7.2143612,-.7692346,-3.8938956,-2.099087
1221,-.98643035,-.96019673,-3.8938956,-2.099087
1222,-6.740221,-8.693922,-3.8938956,-2.099087
1223,-6.0241585,.36175925,-3.8938956,-2.099087
1224,-1.4950111,-.40814638,-3.8938956,-2.099087
1225,-1.1576864,-.60244209,-3.8938956,-2.099087
1226,-3.6171913,1.6074345,-3.8938956,-2.099087
1227,-2.0633886,.23830089,-3.8938956,-2.099087
1228,-5.3675275,.83222288,-3.8938956,-2.099087
1229,-2.8639467,-1.473124,-3.8938956,-2.099087
1230,-2.3432183,-.85226899,-3.8938956,-2.099087
1231,-4.5615745,.31602621,-3.8938956,-2.099087
1232,-3.4152215,-1.2981417,-3.8938956,-2.099087
1233,-2.3513932,-1.9249915,-3.8938956,-2.099087
1234,-1.8882945,-.58918697,-3.8938956,-2.099087
1235,-8.2200899,-2.1781371,-3.8938956,-2.099087
1236,-6.2444773,-2.3150461,-3.8938956,-2.099087
1237,-9.0994148,-.7943266,-3.8938956,-2.099087
1238,-6.4885955,-3.9061739,-3.8938956,-2.099087
1239,-3.8807182,-1.0944673,-3.8938956,-2.099087
1240,-6.6132784,-2.2214806,-3.8938956,-2.099087
1241,-7.0014601,-1.9509201,-3.8938956,-2.099087
1242,-7.7654376,-2.3446929,-3.8938956,-2.099087
1243,-6.4949894,-3.2958167,-3.8938956,-2.099087
1244,-11.489099,-3.2595272,-3.8938956,-2.099087
1245,-5.4242411,-2.1990175,-3.8938956,-2.099087
1246,-7.0010643,-2.574806,-3.8938956,-2.099087
1247,-6.6856456,-1.5080001,-3.8938956,-2.099087
1248,-6.8316483,-1.6503879,-3.8938956,-2.099087
1249,-5.4314647,.52912456,-3.8938956,-2.099087
1250,.4733752,1.4599279,-3.8938956,-2.099087
1251,-20.400856,-5.5884728,-3.8938956,-2.099087
1252,-5.7156043,.87852395,-3.8938956,-2.099087
1253,-.72685724,2.1540511,-3.8938956,-2.099087
1254,-8.4420519,-1.6271712,-3.8938956,-2.099087
1255,-6.4895525,-1.733577,-3.8938956,-2.099087
1256,-5.5667439,1.4831941,-3.8938956,-2.099087
1257,-1.1886865,-.83497322,-3.8938956,-2.099087
1258,-5.4267755,.41315612,-3.8938956,-2.099087
1259,-1.8247168,1.2833318,-3.8938956,-2.099087
1260,-.67728627,-.43068439,-3.8938956,-2.099087
1261,-1.7390472,-.77113253,-3.8938956,-2.099087
1262,-.5584414,-1.3610704,-3.8938956,-2.099087
1263,-6.9295516,-1.6045834,-3.8938956,-2.099087
1264,-5.884428,-2.4286959,-3.8938956,-2.099087
1265,-6.2367196,-1.3977681,-3.8938956,-2.099087
1266,-.18583281,-.29473171,-3.8938956,-2.099087
1267,-3.8761566,1.1338726,-3.8938956,-2.099087
1268,-1.1347843,-.15500906,-3.8938956,-2.099087
1269,-21.462206,-5.2560506,-3.8938956,-2.099087
1270,-9.737709,-3.7890406,-3.8938956,-2.099087
1271,-7.1379809,-1.646437,-3.8938956,-2.099087
1272,-3.2846422,1.2078065,-3.8938956,-2.099087
1273,-3.6639895,-2.3495779,-3.8938956,-2.099087
1274,-4.9714222,.28485858,-3.8938956,-2.099087
1275,-3.6536336,1.5990844,-3.8938956,-2.099087
1276,-6.5322933,-2.2756352,-3.8938956,-2.099087
1277,-2.0811296,-.69171286,-3.8938956,-2.099087
1278,-5.1884656,.1190237,-3.8938956,-2.099087
1279,-5.0087914,1.2431598,-3.8938956,-2.099087
1280,-6.0186238,-1.4050574,-3.8938956,-2.099087
1281,-2.0872524,-1.0926323,-3.8938956,-2.099087
1282,-4.5975094,-.050255787,-3.8938956,-2.099087
1283,-4.7441664,-.97523654,-3.8938956,-2.099087
1285,-.33334637,.6709252,-3.8938956,-2.099087
1286,-7.110786,-1.5337864,-3.8938956,-2.099087
1287,-12.664427,-6.0980358,-3.8938956,-2.099087
1288,-2.4316261,-.8583625,-3.8938956,-2.099087
1289,-3.209296,1.1997072,-3.8938956,-2.099087
1290,-3.3330088,-1.7093388,-3.8938956,-2.099087
1291,-3.3998678,.18448675,-3.8938956,-2.099087
1292,-3.4915438,-1.1375431,-3.8938956,-2.099087
1293,-2.7083137,-.76503372,-3.8938956,-2.099087
1294,-2.1361153,-.020579597,-3.8938956,-2.099087
1295,-8.6003685,-3.7432687,-3.8938956,-2.099087
1296,-5.2377968,.76506782,-3.8938956,-2.099087
1297,-9.1939011,-3.7202957,-3.8938956,-2.099087
1298,-2.5889957,1.7762401,-3.8938956,-2.099087
1299,-16.212933,-4.6923943,-3.8938956,-2.099087
1300,-4.1308036,1.1234524,-3.8938956,-2.099087
1301,-1.3809246,-1.2059326,-3.8938956,-2.099087
1302,-3.3353984,-1.2299043,-3.8938956,-2.099087
1303,-2.5147715,-.82557595,-3.8938956,-2.099087
1304,-4.7814169,-2.4622483,-3.8938956,-2.099087
1306,-1.7321764,-.37327552,-3.8938956,-2.099087
1307,-2.1487551,-.5431093,-3.8938956,-2.099087
1308,-2.5314302,-1.34715,-3.8938956,-2.099087
1309,-2.8918808,-1.4986864,-3.8938956,-2.099087
1310,-10.463333,-5.5624061,-3.8938956,-2.099087
1311,-.61628962,.54800653,-3.8938956,-2.099087
1312,-8.4340973,-5.2001491,-3.8938956,-2.099087
1313,-1.2955176,-.14231767,-3.8938956,-2.099087
1314,-4.2236047,-.71705884,-3.8938956,-2.099087
1315,-2.7831609,.40883985,-3.8938956,-2.099087
1316,-2.9691772,.50593406,-3.8938956,-2.099087
1317,-4.390379,.3088859,-3.8938956,-2.099087
1318,-5.2613201,-2.3429363,-3.8938956,-2.099087
1319,-2.9666982,-.75736105,-3.8938956,-2.099087
1320,-.35072535,.49645981,-3.8938956,-2.099087
1321,-1.9172993,-.56864727,-3.8938956,-2.099087
1322,-.19811159,-.97351015,-3.8938956,-2.099087
1323,-2.4442186,-1.0699608,-3.8938956,-2.099087
1324,-1.7454525,-.61683339,-3.8938956,-2.099087
1325,-3.0223162,-.73763973,-3.8938956,-2.099087
1326,-2.3804543,.31511348,-3.8938956,-2.099087
1327,-13.098655,-6.0341206,-3.8938956,-2.099087
1328,-2.7458506,.07269346,-3.8938956,-2.099087
1329,-.55244058,-.12858711,-3.8938956,-2.099087
1330,2.5453167,-.17422082,-3.8938956,-2.099087
1331,-13.116384,-4.3827505,-3.8938956,-2.099087
1332,-2.1707094,-.27712429,-3.8938956,-2.099087
1333,-2.052247,-1.2527553,-3.8938956,-2.099087
1335,-3.983855,.26166999,-3.8938956,-2.099087
1336,-1.447348,.74493128,-3.8938956,-2.099087
1337,-4.346735,-1.2791858,-3.8938956,-2.099087
1338,-2.8835835,-1.3443334,-3.8938956,-2.099087
1339,-5.6745906,-4.318821,-3.8938956,-2.099087
1340,-3.2766514,.48078448,-3.8938956,-2.099087
1341,-2.5606365,1.0260136,-3.8938956,-2.099087
1342,-1.7937592,.35873768,-3.8938956,-2.099087
1343,-1.7268723,-.32576758,-3.8938956,-2.099087
1344,-2.5912659,-.2108129,-3.8938956,-2.099087
1345,-2.0627954,-1.2168294,-3.8938956,-2.099087
1346,-3.6968431,1.1015228,-3.8938956,-2.099087
1347,-5.2402411,-.61296886,-3.8938956,-2.099087
1348,-2.5757158,-.80981338,-3.8938956,-2.099087
1349,-7.4206228,-.16555643,-3.8938956,-2.099087
1350,-6.2095227,-.43569127,-3.8938956,-2.099087
1351,-2.5349231,.18512736,-3.8938956,-2.099087
1352,-5.1226768,-.71885145,-3.8938956,-2.099087
1353,-3.1708956,.55317515,-3.8938956,-2.099087
1354,-5.7698979,.036171902,-3.8938956,-2.099087
1355,-2.7271249,-1.7987069,-3.8938956,-2.099087
1356,-2.8457067,-1.5964071,-3.8938956,-2.099087
1357,.084442042,-.088224307,-3.8938956,-2.099087
1358,-1.4676487,-.30660906,-3.8938956,-2.099087
1359,-3.3595047,.14158314,-3.8938956,-2.099087
1360,-2.7948754,-1.3271986,-3.8938956,-2.099087
1361,-3.0310411,.039924417,-3.8938956,-2.099087
1362,-3.2675676,.12577386,-3.8938956,-2.099087
1363,-1.5324224,.12378387,-3.8938956,-2.099087
1364,-5.6532025,-5.1490536,-3.8938956,-2.099087
1365,-1.2919203,-.25004205,-3.8938956,-2.099087
1366,-4.6806479,-.11097372,-3.8938956,-2.099087
1367,-1.9738998,-.44985896,-3.8938956,-2.099087
1368,-.22538967,.90239179,-3.8938956,-2.099087
1369,-3.6617336,.76266676,-3.8938956,-2.099087
1370,-.27624005,.55507821,-3.8938956,-2.099087
1371,-.36277205,.0030735382,-3.8938956,-2.099087
1372,-5.5610347,.16971606,-3.8938956,-2.099087
1373,-2.2950296,-.75134945,-3.8938956,-2.099087
1374,-1.3114944,-.5573104,-3.8938956,-2.099087
1375,-1.9415518,-.79554915,-3.8938956,-2.099087
1376,-7.6099911,-4.2169752,-3.8938956,-2.099087
1377,-5.9116182,-3.6241658,-3.8938956,-2.099087
1378,-4.0235291,-.54462856,-3.8938956,-2.099087
1379,-1.0090148,.82462555,-3.8938956,-2.099087
1380,-1.6906066,.050068535,-3.8938956,-2.099087
1381,-6.4017925,-6.9506288,-3.8938956,-2.099087
1382,-1.0130419,.99776173,-3.8938956,-2.099087
1384,-14.054061,-5.2133374,-3.8938956,-2.099087
1385,-.087312378,-.84298933,-3.8938956,-2.099087
1386,-2.5683665,.20395084,-3.8938956,-2.099087
1387,-1.5893332,-.22350027,-3.8938956,-2.099087
1388,-1.6247194,-.57334685,-3.8938956,-2.099087
1389,.79952258,.6805976,-3.8938956,-2.099087
1390,-1.0847948,-.65748608,-3.8938956,-2.099087
1391,-1.7717161,-.40388426,-3.8938956,-2.099087
1392,-2.7895439,-.76403391,-3.8938956,-2.099087
1393,-2.559634,.2735514,-3.8938956,-2.099087
1394,-1.1608751,.12285944,-3.8938956,-2.099087
1395,-2.9828069,-.53376013,-3.8938956,-2.099087
1396,-11.135378,-4.0958624,-3.8938956,-2.099087
1397,-.054892041,1.0835336,-3.8938956,-2.099087
1398,-.86893708,-.4697102,-3.8938956,-2.099087
1399,.21982811,-.69479692,-3.8938956,-2.099087
1400,-2.4024658,-.20744558,-3.8938956,-2.099087
1401,-8.2729082,-2.1825867,-3.8938956,-2.099087
1402,-4.2751455,-1.5124061,-3.8938956,-2.099087
1403,-1.6363577,-.95352727,-3.8938956,-2.099087
1404,.36950025,1.0980463,-3.8938956,-2.099087
1405,-1.5125523,-.51690274,-3.8938956,-2.099087
1406,-3.7985682,.12059557,-3.8938956,-2.099087
1407,-2.229248,-.14583495,-3.8938956,-2.099087
1408,-1.6052326,-.45686352,-3.8938956,-2.099087
1409,.040438697,1.1992644,-3.8938956,-2.099087
1410,-2.5540993,-.49587026,-3.8938956,-2.099087
1411,-3.2259128,-1.3374078,-3.8938956,-2.099087
1412,-7.2119293,.63598222,-3.8938956,-2.099087
1413,-4.4570723,.27182385,-3.8938956,-2.099087
1414,-7.3704457,-4.1242099,-3.8938956,-2.099087
1415,.3175723,.84183222,-3.8938956,-2.099087
1416,-3.0809045,-1.616347,-3.8938956,-2.099087
1417,-5.8244324,-.77432185,-3.8938956,-2.099087
1418,-.1538305,.1968547,-3.8938956,-2.099087
1419,-.11441169,.044899628,-3.8938956,-2.099087
1420,-11.281523,-2.8021023,-3.8938956,-2.099087
1421,-5.4080906,-1.1466007,-3.8938956,-2.099087
1422,-2.2094336,-1.0150031,-3.8938956,-2.099087
1423,.12796658,.14826848,-3.8938956,-2.099087
1424,-2.2366359,-.76576209,-3.8938956,-2.099087
1425,-3.0383005,-.90773326,-3.8938956,-2.099087
1426,-6.8387723,-.76856232,-3.8938956,-2.099087
1427,-2.8918676,.11733468,-3.8938956,-2.099087
1428,-4.4504194,.34998062,-3.8938956,-2.099087
1429,-2.7146347,-1.5606651,-3.8938956,-2.099087
1430,-.60126615,-.9250465,-3.8938956,-2.099087
1431,-1.3864793,1.0494702,-3.8938956,-2.099087
1432,-3.873646,-1.421786,-3.8938956,-2.099087
1433,-1.7715839,.44374758,-3.8938956,-2.099087
1434,-2.8233302,.46851856,-3.8938956,-2.099087
1435,-.6469354,.24591669,-3.8938956,-2.099087
1436,-6.7819676,1.6277795,-3.8938956,-2.099087
1437,-2.8049674,-.59774053,-3.8938956,-2.099087
1438,-5.0437427,.052527349,-3.8938956,-2.099087
1439,-2.082777,-1.4285339,-3.8938956,-2.099087
1440,-1.2774762,-.73928565,-3.8938956,-2.099087
1441,-2.4073138,-.96348596,-3.8938956,-2.099087
1442,-2.1589258,-.15915535,-3.8938956,-2.099087
1443,-1.5893507,-.46777126,-3.8938956,-2.099087
1444,-1.1351436,.51723641,-3.8938956,-2.099087
1445,-8.7129583,-1.6066599,-3.8938956,-2.099087
1446,-1.687344,-.89206171,-3.8938956,-2.099087
1447,-2.4608231,.61941153,-3.8938956,-2.099087
1448,-1.5021673,-1.0983827,-3.8938956,-2.099087
1449,-2.1244259,-.52549261,-3.8938956,-2.099087
1450,-.99922103,-.45364949,-3.8938956,-2.099087
1451,-1.9107094,-.36743259,-3.8938956,-2.099087
1452,-.50310558,-.63468742,-3.8938956,-2.099087
1453,-6.6824017,-.22363909,-3.8938956,-2.099087
1454,.37430957,.71515107,-3.8938956,-2.099087
1455,-3.6379566,.036082525,-3.8938956,-2.099087
1456,-8.8813114,-.90810728,-3.8938956,-2.099087
1457,-.69720781,.69429201,-3.8938956,-2.099087
1458,-1.8740965,-.85486859,-3.8938956,-2.099087
1459,-3.6685662,-.98063475,-3.8938956,-2.099087
1460,-2.0207093,-.50844705,-3.8938956,-2.099087
1461,-2.6711404,-1.2551489,-3.8938956,-2.099087
1462,-5.8880911,.030805202,-3.8938956,-2.099087
1463,.037491795,.069171354,-3.8938956,-2.099087
1464,-2.8070776,-.035360359,-3.8938956,-2.099087
1465,-4.2796822,-.32980126,-3.8938956,-2.099087
1466,-2.0780303,.23044622,-3.8938956,-2.099087
1467,-2.8282309,-.89550495,-3.8938956,-2.099087
1468,-1.2080746,-.31733716,-3.8938956,-2.099087
1469,-1.4014251,.040132582,-3.8938956,-2.099087
1470,-3.2453585,-.82253861,-3.8938956,-2.099087
1471,-.016921442,-.44808078,-3.8938956,-2.099087
1472,-1.590147,-1.0272489,-3.8938956,-2.099087
1473,-1.2671616,.23929335,-3.8938956,-2.099087
1474,-2.2028265,.57888204,-3.8938956,-2.099087
1475,-.72415668,.016357584,-3.8938956,-2.099087
1476,-3.5536451,-.82258093,-3.8938956,-2.099087
1477,-.48063061,-1.1464155,-3.8938956,-2.099087
1478,-2.2992852,-.41579396,-3.8938956,-2.099087
1479,-5.0361714,-.89157289,-3.8938956,-2.099087
1480,-1.2370479,-.72818387,-3.8938956,-2.099087
1481,-2.7151735,-.77017635,-3.8938956,-2.099087
1482,-3.5025678,-1.1640009,-3.8938956,-2.099087
1483,-7.2181597,.019981526,-3.8938956,-2.099087
1484,-1.9900792,1.3035771,-3.8938956,-2.099087
1485,-5.7135129,-1.018774,-3.8938956,-2.099087
1486,-4.1937256,-.9923808,-3.8938956,-2.099087
1487,-2.3716486,-.73081326,-3.8938956,-2.099087
1488,-.41572714,-.29179823,-3.8938956,-2.099087
1489,-1.2630553,-.12189205,-3.8938956,-2.099087
1490,-3.5453591,.17679967,-3.8938956,-2.099087
1491,-6.8303051,-1.7854044,-3.8938956,-2.099087
1492,-.89294648,.35305524,-3.8938956,-2.099087
1493,-1.7603694,-.020101096,-3.8938956,-2.099087
1494,-2.6867807,-.51727045,-3.8938956,-2.099087
1495,.90705538,.97410691,-3.8938956,-2.099087
1496,-2.4955664,.45987758,-3.8938956,-2.099087
1497,1.9344264,.44468656,-3.8938956,-2.099087
1498,.97503942,.73813927,-3.8938956,-2.099087
1499,-2.3888853,-.40720463,-3.8938956,-2.099087
1500,-1.3256572,.62765115,-3.8938956,-2.099087
1501,-.19885153,-.96896261,-3.8938956,-2.099087
1502,-2.0324466,-.72451377,-3.8938956,-2.099087
1503,-7.003129,-3.3495743,-3.8938956,-2.099087
1504,-3.765177,.30217144,-3.8938956,-2.099087
1505,1.813695,-.840985,-3.8938956,-2.099087
1506,-1.9455652,1.2685887,-3.8938956,-2.099087
1507,-2.8931055,-.59519386,-3.8938956,-2.099087
1508,-5.7384672,-.33310491,-3.8938956,-2.099087
1509,1.0648153,.1059567,-3.8938956,-2.099087
1510,-6.5255504,-.57810163,-3.8938956,-2.099087
1511,-2.1791749,.078503951,-3.8938956,-2.099087
1512,-7.9665537,-2.223613,-3.8938956,-2.099087
1513,.54905152,-.5817948,-3.8938956,-2.099087
1514,-.82022744,.91865087,-3.8938956,-2.099087
1515,-2.6411347,.79492348,-3.8938956,-2.099087
1516,-8.8662806,.32716817,-3.8938956,-2.099087
1517,.074913576,-.35829186,-3.8938956,-2.099087
1518,-1.42072,.80967081,-3.8938956,-2.099087
1519,-.93808794,-.2582646,-3.8938956,-2.099087
1520,-4.1948204,.56542474,-3.8938956,-2.099087
1521,-11.239017,-1.7919055,-3.8938956,-2.099087
1522,-2.4901521,1.7468482,-3.8938956,-2.099087
1523,-3.4319246,.93977183,-3.8938956,-2.099087
1524,-.78678519,.68692249,-3.8938956,-2.099087
1525,.87313133,-.10409705,-3.8938956,-2.099087
1526,-1.0515419,.14425194,-3.8938956,-2.099087
1527,-1.4574329,.22799245,-3.8938956,-2.099087
1528,-2.8109808,.45352113,-3.8938956,-2.099087
