destination,DFE_MLE_low,DFE_MLE_high,_beta_slope_low,_beta_slope_high
586,-4.7323909,-.5159719,-3.1965547,-2.1051624
587,-11.088407,-1.3053646,-3.1965547,-2.1051624
588,3.5120792,.031211203,-3.1965547,-2.1051624
589,1.8065273,-3.6630106,-3.1965547,-2.1051624
590,4.7704997,-.020916255,-3.1965547,-2.1051624
591,-5.6347399,.16355297,-3.1965547,-2.1051624
592,-3.85022,-2.1040003,-3.1965547,-2.1051624
593,1.7932563,-.81688702,-3.1965547,-2.1051624
594,1.2129985,.12346159,-3.1965547,-2.1051624
595,-6.7378383,.89643729,-3.1965547,-2.1051624
596,2.5255694,1.2621753,-3.1965547,-2.1051624
597,3.2441165,-1.9081073,-3.1965547,-2.1051624
598,-1.0162232,-1.7203503,-3.1965547,-2.1051624
599,-2.7439718,-.80130094,-3.1965547,-2.1051624
600,3.6030443,.39934295,-3.1965547,-2.1051624
601,1.5059193,2.0272481,-3.1965547,-2.1051624
602,-2.3972192,-.57692784,-3.1965547,-2.1051624
603,-.15932606,.014908016,-3.1965547,-2.1051624
604,.58579433,.5941956,-3.1965547,-2.1051624
605,-3.4163911,-3.2469909,-3.1965547,-2.1051624
607,-.41567299,1.5954981,-3.1965547,-2.1051624
608,.03348764,.0033941253,-3.1965547,-2.1051624
609,3.3137708,.29139677,-3.1965547,-2.1051624
610,-.53961682,-1.5502932,-3.1965547,-2.1051624
612,1.2777798,.050403375,-3.1965547,-2.1051624
613,1.2493417,-.36510769,-3.1965547,-2.1051624
614,1.8528447,-.75355142,-3.1965547,-2.1051624
615,.79328603,.066398092,-3.1965547,-2.1051624
616,.15160684,.41738394,-3.1965547,-2.1051624
617,-4.7670417,.52279782,-3.1965547,-2.1051624
618,1.7493128,-1.5131022,-3.1965547,-2.1051624
619,.49088633,.46353251,-3.1965547,-2.1051624
620,.015066528,-.84999639,-3.1965547,-2.1051624
621,-.34572518,.17251557,-3.1965547,-2.1051624
622,1.6750042,-1.090053,-3.1965547,-2.1051624
623,-6.0141697,-.63988101,-3.1965547,-2.1051624
624,3.7168653,-.79508805,-3.1965547,-2.1051624
625,-.17342632,-1.5205704,-3.1965547,-2.1051624
626,-6.3960838,-.19438021,-3.1965547,-2.1051624
627,2.2904871,.14949153,-3.1965547,-2.1051624
630,2.8148801,-.73437399,-3.1965547,-2.1051624
631,-.37056619,-1.0640714,-3.1965547,-2.1051624
632,-1.1203891,.91953832,-3.1965547,-2.1051624
633,-.3719126,-2.3201115,-3.1965547,-2.1051624
634,.97744125,-1.2401559,-3.1965547,-2.1051624
635,2.6889248,.73580462,-3.1965547,-2.1051624
636,2.4604018,.33124131,-3.1965547,-2.1051624
637,.37322661,.68498671,-3.1965547,-2.1051624
638,3.315176,-.85065973,-3.1965547,-2.1051624
639,.61381942,-1.6380271,-3.1965547,-2.1051624
640,1.0196644,.56412482,-3.1965547,-2.1051624
641,-4.3293357,.6817956,-3.1965547,-2.1051624
642,1.8829634,-.15763052,-3.1965547,-2.1051624
643,3.9525435,-.81717139,-3.1965547,-2.1051624
644,-3.66874,.48333925,-3.1965547,-2.1051624
645,-8.6683044,-.74598563,-3.1965547,-2.1051624
646,-10.484655,-1.995993,-3.1965547,-2.1051624
647,-5.6939282,-.3005361,-3.1965547,-2.1051624
648,-8.6982727,-2.1872797,-3.1965547,-2.1051624
649,4.4350724,.53313512,-3.1965547,-2.1051624
651,3.0057144,.02332731,-3.1965547,-2.1051624
652,.69026041,-.23617677,-3.1965547,-2.1051624
653,2.0112505,-.64826232,-3.1965547,-2.1051624
655,-5.6754532,-.81146806,-3.1965547,-2.1051624
656,-.24786659,.58505034,-3.1965547,-2.1051624
657,-3.8210127,1.5736686,-3.1965547,-2.1051624
658,-.38067055,-2.2930462,-3.1965547,-2.1051624
659,3.2726121,.4920539,-3.1965547,-2.1051624
660,4.0924039,-.74054414,-3.1965547,-2.1051624
661,2.875041,.50855601,-3.1965547,-2.1051624
662,3.4549232,.57959282,-3.1965547,-2.1051624
663,-2.2280626,-1.9549229,-3.1965547,-2.1051624
664,-5.7234197,.63667083,-3.1965547,-2.1051624
665,-.11307906,-1.1147813,-3.1965547,-2.1051624
666,.54698491,-1.3679541,-3.1965547,-2.1051624
667,2.5727613,.3238478,-3.1965547,-2.1051624
668,.6133576,-.69106483,-3.1965547,-2.1051624
669,-2.9323442,-.20223401,-3.1965547,-2.1051624
670,3.2563062,.49246818,-3.1965547,-2.1051624
671,-2.9997184,.10574111,-3.1965547,-2.1051624
672,-.18945026,-6.2121301,-3.1965547,-2.1051624
673,-10.427263,-1.4784788,-3.1965547,-2.1051624
674,.64994758,-.50778413,-3.1965547,-2.1051624
675,-7.5330691,-2.3546088,-3.1965547,-2.1051624
676,1.8692,-.99149698,-3.1965547,-2.1051624
677,.47325969,-.9444347,-3.1965547,-2.1051624
678,4.9341378,.94630015,-3.1965547,-2.1051624
679,2.5193703,.75078684,-3.1965547,-2.1051624
680,-.84373194,-.82740921,-3.1965547,-2.1051624
681,-5.3840361,-4.8992519,-3.1965547,-2.1051624
682,-.14158168,1.642921,-3.1965547,-2.1051624
683,2.6459987,-.61137658,-3.1965547,-2.1051624
684,-4.0400643,1.7207789,-3.1965547,-2.1051624
685,2.947505,-.12607647,-3.1965547,-2.1051624
686,-2.2358527,-.66430646,-3.1965547,-2.1051624
687,-7.7322235,-.12110166,-3.1965547,-2.1051624
688,-6.0972123,-.19070801,-3.1965547,-2.1051624
689,-3.210315,.29988247,-3.1965547,-2.1051624
690,1.5642492,.15347058,-3.1965547,-2.1051624
691,.30192068,-.65053743,-3.1965547,-2.1051624
692,3.4050491,-.62924552,-3.1965547,-2.1051624
693,-11.182191,-1.6714544,-3.1965547,-2.1051624
694,-4.3754444,-.13020705,-3.1965547,-2.1051624
695,3.0477228,-.99083978,-3.1965547,-2.1051624
696,-.046761725,-2.0060885,-3.1965547,-2.1051624
697,-7.0009851,-1.1476111,-3.1965547,-2.1051624
698,-.35884571,-.83254796,-3.1965547,-2.1051624
701,4.735198,.58757842,-3.1965547,-2.1051624
702,-.16581436,-.4441185,-3.1965547,-2.1051624
703,1.3912131,-.59552872,-3.1965547,-2.1051624
704,-3.3297431,.23302504,-3.1965547,-2.1051624
705,.28064081,-.2744506,-3.1965547,-2.1051624
706,1.8275235,-1.3396907,-3.1965547,-2.1051624
707,2.2455919,-1.1986583,-3.1965547,-2.1051624
708,-1.0448025,-.58711135,-3.1965547,-2.1051624
709,-8.9601126,-1.6561553,-3.1965547,-2.1051624
710,1.6529678,-2.2510488,-3.1965547,-2.1051624
711,.90955085,-.82228571,-3.1965547,-2.1051624
712,2.0273397,-1.2512492,-3.1965547,-2.1051624
713,.51628166,-.58956856,-3.1965547,-2.1051624
714,-9.6751442,-1.5976033,-3.1965547,-2.1051624
715,.73830414,-.63657361,-3.1965547,-2.1051624
716,-.43613058,-2.3350289,-3.1965547,-2.1051624
717,-2.2112446,1.0508105,-3.1965547,-2.1051624
718,3.1907091,.64071435,-3.1965547,-2.1051624
719,3.5425332,-.43212321,-3.1965547,-2.1051624
720,-4.09097,-.33741739,-3.1965547,-2.1051624
722,3.7183816,.24590525,-3.1965547,-2.1051624
724,-5.1806054,-1.5469136,-3.1965547,-2.1051624
725,2.3713751,-1.3690071,-3.1965547,-2.1051624
726,.0066991905,-.85942805,-3.1965547,-2.1051624
727,3.0184317,-1.2555013,-3.1965547,-2.1051624
728,-3.0759184,.76094949,-3.1965547,-2.1051624
729,-6.3240342,-1.4296516,-3.1965547,-2.1051624
730,-.030328555,-.78671932,-3.1965547,-2.1051624
731,.48565862,-1.2409457,-3.1965547,-2.1051624
732,-4.9096451,.22404808,-3.1965547,-2.1051624
733,-.66860765,-1.9072465,-3.1965547,-2.1051624
734,1.03371,.34512073,-3.1965547,-2.1051624
735,-2.814781,-.25881249,-3.1965547,-2.1051624
736,.83831114,.94189817,-3.1965547,-2.1051624
737,-8.0532236,-1.5793881,-3.1965547,-2.1051624
738,-9.6073885,-1.7275269,-3.1965547,-2.1051624
739,-7.011251,-2.1665859,-3.1965547,-2.1051624
740,.93528467,.87106013,-3.1965547,-2.1051624
741,2.2452743,-.95604634,-3.1965547,-2.1051624
742,.5856666,.27244031,-3.1965547,-2.1051624
743,.94151276,.43470752,-3.1965547,-2.1051624
744,2.3540273,-.44974971,-3.1965547,-2.1051624
746,-2.8847208,.49088758,-3.1965547,-2.1051624
750,1.5300854,-.76177627,-3.1965547,-2.1051624
751,1.9434214,-.88133407,-3.1965547,-2.1051624
752,-4.0658264,-2.8465755,-3.1965547,-2.1051624
753,1.0445174,-.26117086,-3.1965547,-2.1051624
755,-6.7289109,-2.2346013,-3.1965547,-2.1051624
756,-1.9854289,-7.8077416,-3.1965547,-2.1051624
757,1.6070323,-1.348561,-3.1965547,-2.1051624
758,3.8782172,.05995699,-3.1965547,-2.1051624
760,.083319575,-1.4051275,-3.1965547,-2.1051624
761,.36847365,-.51985008,-3.1965547,-2.1051624
762,-4.0075884,-.024881039,-3.1965547,-2.1051624
763,-7.1937294,-2.0977907,-3.1965547,-2.1051624
764,3.6660359,.84109223,-3.1965547,-2.1051624
765,2.457885,.071644254,-3.1965547,-2.1051624
766,.54947031,-1.746382,-3.1965547,-2.1051624
767,.69609249,-2.7357652,-3.1965547,-2.1051624
769,2.5889432,-.14129257,-3.1965547,-2.1051624
770,1.1909906,-.97674447,-3.1965547,-2.1051624
771,2.0168707,-.29175422,-3.1965547,-2.1051624
772,-.46884757,-3.0261946,-3.1965547,-2.1051624
773,3.9941864,-.42690638,-3.1965547,-2.1051624
774,.33555242,.50863814,-3.1965547,-2.1051624
775,2.1288779,-2.1417961,-3.1965547,-2.1051624
776,-9.9296761,-2.5660388,-3.1965547,-2.1051624
777,-9.1216259,-2.0614758,-3.1965547,-2.1051624
778,-7.3659244,-2.5275662,-3.1965547,-2.1051624
779,-4.8268619,-.72876161,-3.1965547,-2.1051624
780,-13.874081,-2.3780441,-3.1965547,-2.1051624
781,2.4511631,-1.38982,-3.1965547,-2.1051624
782,-.57710922,.21388218,-3.1965547,-2.1051624
783,-3.0997796,.79255998,-3.1965547,-2.1051624
784,-7.7098145,-1.0358706,-3.1965547,-2.1051624
785,-3.9256573,.96790117,-3.1965547,-2.1051624
786,2.7613761,-.636522,-3.1965547,-2.1051624
787,-.62138408,.2234626,-3.1965547,-2.1051624
788,-5.6684775,-1.5307896,-3.1965547,-2.1051624
789,-18.365191,-3.1091549,-3.1965547,-2.1051624
790,-2.3020217,-.6141187,-3.1965547,-2.1051624
791,-9.6155691,-1.4401468,-3.1965547,-2.1051624
792,.37196216,-1.7816826,-3.1965547,-2.1051624
793,-2.997972,-.81060314,-3.1965547,-2.1051624
794,1.2824827,-.38806584,-3.1965547,-2.1051624
795,4.0337124,-.029346492,-3.1965547,-2.1051624
796,.68140173,-.83982134,-3.1965547,-2.1051624
797,4.0462666,1.3124039,-3.1965547,-2.1051624
798,-4.5794649,-.98381472,-3.1965547,-2.1051624
800,-3.1805143,.42692131,-3.1965547,-2.1051624
801,-.89344102,-2.6493556,-3.1965547,-2.1051624
802,.72004616,-1.1546507,-3.1965547,-2.1051624
803,.98586297,-1.0034986,-3.1965547,-2.1051624
804,-2.911247,-.0009911966,-3.1965547,-2.1051624
805,-5.2709274,.013819216,-3.1965547,-2.1051624
806,-5.3981476,-2.3067217,-3.1965547,-2.1051624
807,-3.4076867,-.3832992,-3.1965547,-2.1051624
808,2.8275249,-.4467831,-3.1965547,-2.1051624
809,-8.7827063,-3.8138013,-3.1965547,-2.1051624
810,-5.8722715,-.99366826,-3.1965547,-2.1051624
811,3.4727027,-.15014993,-3.1965547,-2.1051624
812,-2.6482527,.84013081,-3.1965547,-2.1051624
813,-.73984396,-6.0376253,-3.1965547,-2.1051624
814,2.821331,-1.3901536,-3.1965547,-2.1051624
815,-3.6611288,-.59336942,-3.1965547,-2.1051624
817,.51133084,-4.8349481,-3.1965547,-2.1051624
819,.69290006,-1.6759897,-3.1965547,-2.1051624
820,1.986944,-1.293624,-3.1965547,-2.1051624
821,3.9879413,.96529603,-3.1965547,-2.1051624
822,-6.6621914,-1.56751,-3.1965547,-2.1051624
823,-1.6881411,.54615557,-3.1965547,-2.1051624
824,-6.4305515,-1.9000719,-3.1965547,-2.1051624
825,-1.6276681,.6919896,-3.1965547,-2.1051624
826,-.5888111,.46534145,-3.1965547,-2.1051624
827,-8.7204065,-.66593051,-3.1965547,-2.1051624
828,1.001242,.92663455,-3.1965547,-2.1051624
829,1.357531,-.072170846,-3.1965547,-2.1051624
830,1.433748,-.099867985,-3.1965547,-2.1051624
831,-21.843147,-2.812798,-3.1965547,-2.1051624
832,1.110256,-.62842149,-3.1965547,-2.1051624
833,1.6968913,-.97114259,-3.1965547,-2.1051624
834,2.6976547,-.28418657,-3.1965547,-2.1051624
835,2.4992118,-.84980822,-3.1965547,-2.1051624
836,-2.6792173,-1.4232773,-3.1965547,-2.1051624
837,2.1387367,-.081692658,-3.1965547,-2.1051624
838,3.8804197,-.47532246,-3.1965547,-2.1051624
840,-7.1992373,-.5462299,-3.1965547,-2.1051624
841,-1.0090864,-.75922567,-3.1965547,-2.1051624
842,1.6084727,-4.4000521,-3.1965547,-2.1051624
844,-3.4462771,-1.7878261,-3.1965547,-2.1051624
845,-7.1058016,.07722076,-3.1965547,-2.1051624
846,1.9135147,.17033848,-3.1965547,-2.1051624
847,-13.815867,-3.1637051,-3.1965547,-2.1051624
848,-4.3987422,-.92621076,-3.1965547,-2.1051624
849,1.2675133,.98911595,-3.1965547,-2.1051624
850,-4.1196294,-1.568327,-3.1965547,-2.1051624
851,1.2505846,-2.1041422,-3.1965547,-2.1051624
852,-7.7079148,-.66265243,-3.1965547,-2.1051624
854,2.8515933,.02680997,-3.1965547,-2.1051624
855,-.78368872,-2.2812498,-3.1965547,-2.1051624
857,-5.1662054,.33741888,-3.1965547,-2.1051624
858,-15.134665,-3.4581835,-3.1965547,-2.1051624
859,1.5351163,-.77044564,-3.1965547,-2.1051624
861,-4.1282611,-.0060598771,-3.1965547,-2.1051624
862,2.5741019,-7.1251726,-3.1965547,-2.1051624
863,-6.507925,-.64954311,-3.1965547,-2.1051624
864,-6.9364352,-.69926488,-3.1965547,-2.1051624
865,-11.246361,-.68298596,-3.1965547,-2.1051624
866,1.4184481,-1.4407465,-3.1965547,-2.1051624
867,-.66573024,-1.0405179,-3.1965547,-2.1051624
868,3.4817605,.96523106,-3.1965547,-2.1051624
869,.64839292,-1.1096916,-3.1965547,-2.1051624
871,-2.6921136,-.050526146,-3.1965547,-2.1051624
872,-.48084906,.43355304,-3.1965547,-2.1051624
873,3.7382357,-.67176485,-3.1965547,-2.1051624
874,-1.1282506,-.23994014,-3.1965547,-2.1051624
876,2.0197306,-1.947401,-3.1965547,-2.1051624
877,-7.7235827,-1.7533528,-3.1965547,-2.1051624
878,4.2266283,.49722338,-3.1965547,-2.1051624
879,2.0841231,-.020366604,-3.1965547,-2.1051624
880,2.848407,.30934042,-3.1965547,-2.1051624
881,-8.9798069,-.52559125,-3.1965547,-2.1051624
882,-.63785398,-2.4254274,-3.1965547,-2.1051624
883,-.47479832,-1.1433887,-3.1965547,-2.1051624
884,-6.7356396,-.50635028,-3.1965547,-2.1051624
885,-4.2085977,-.56674486,-3.1965547,-2.1051624
886,2.7100046,.5605886,-3.1965547,-2.1051624
887,.65863979,-1.0602704,-3.1965547,-2.1051624
889,-4.9581828,-1.8784355,-3.1965547,-2.1051624
890,.81863666,.71694487,-3.1965547,-2.1051624
891,4.6676593,.4275676,-3.1965547,-2.1051624
893,-8.6809301,-3.1755135,-3.1965547,-2.1051624
895,3.9383321,.57226801,-3.1965547,-2.1051624
896,-4.6076527,.32019708,-3.1965547,-2.1051624
897,1.2261989,-.76632142,-3.1965547,-2.1051624
898,-6.4055319,-1.0454535,-3.1965547,-2.1051624
899,.13958585,.26626956,-3.1965547,-2.1051624
900,2.7007694,-.21757387,-3.1965547,-2.1051624
901,-12.543345,-2.8917975,-3.1965547,-2.1051624
902,2.5677013,-.3268775,-3.1965547,-2.1051624
904,-7.2406669,-.7705524,-3.1965547,-2.1051624
905,-7.0506463,-.18238035,-3.1965547,-2.1051624
906,-.84111309,-.30865708,-3.1965547,-2.1051624
907,3.4738908,.57245916,-3.1965547,-2.1051624
908,-6.0681534,.34385949,-3.1965547,-2.1051624
909,-2.3329513,-.96607935,-3.1965547,-2.1051624
910,-9.4518127,-2.9438307,-3.1965547,-2.1051624
911,-1.7216915,-.26255846,-3.1965547,-2.1051624
912,-.23021735,-.099872157,-3.1965547,-2.1051624
913,1.8054806,.46796194,-3.1965547,-2.1051624
914,.53100353,.46988556,-3.1965547,-2.1051624
917,-.75022751,.42783311,-3.1965547,-2.1051624
918,-3.3043921,-.50263655,-3.1965547,-2.1051624
919,-25.230505,-3.7448421,-3.1965547,-2.1051624
920,.38986614,-2.5401189,-3.1965547,-2.1051624
922,-7.7866902,-.78189921,-3.1965547,-2.1051624
923,-10.099803,-1.2915052,-3.1965547,-2.1051624
924,-6.2449789,-1.2215271,-3.1965547,-2.1051624
925,-3.2140765,-.56080079,-3.1965547,-2.1051624
926,1.1513566,-.43671837,-3.1965547,-2.1051624
927,2.0725949,-.59708512,-3.1965547,-2.1051624
928,.47119153,.88511544,-3.1965547,-2.1051624
929,2.7113717,.23532122,-3.1965547,-2.1051624
930,-8.8036423,.85920483,-3.1965547,-2.1051624
931,3.0631428,.28138402,-3.1965547,-2.1051624
932,-3.2271123,-1.1983867,-3.1965547,-2.1051624
935,-4.7562776,-.010036618,-3.1965547,-2.1051624
936,-5.6081471,-.31311214,-3.1965547,-2.1051624
937,3.595037,.48578852,-3.1965547,-2.1051624
938,-.31909606,-.66730601,-3.1965547,-2.1051624
941,-13.334006,-1.4256186,-3.1965547,-2.1051624
942,1.6236367,-.20018166,-3.1965547,-2.1051624
943,-9.8047819,-2.4840889,-3.1965547,-2.1051624
944,1.1984054,-.95432854,-3.1965547,-2.1051624
945,-5.5805488,-1.1047082,-3.1965547,-2.1051624
946,.7735306,.33784109,-3.1965547,-2.1051624
948,-4.1937132,-.48946127,-3.1965547,-2.1051624
949,-3.1734324,-.59245384,-3.1965547,-2.1051624
950,-11.073678,-.365724,-3.1965547,-2.1051624
951,-4.7013659,-.5489915,-3.1965547,-2.1051624
952,-2.9858489,-1.0922985,-3.1965547,-2.1051624
953,-2.4611113,-.7461006,-3.1965547,-2.1051624
954,2.1660192,-.4597472,-3.1965547,-2.1051624
955,1.0651425,-2.0672038,-3.1965547,-2.1051624
956,-4.7708621,-3.2802489,-3.1965547,-2.1051624
957,-4.123735,-.41765907,-3.1965547,-2.1051624
958,-8.5650673,-1.7097255,-3.1965547,-2.1051624
959,-2.3487167,.18754676,-3.1965547,-2.1051624
960,-4.1163697,-1.0021827,-3.1965547,-2.1051624
961,-4.1223965,.077463865,-3.1965547,-2.1051624
962,.63604057,.12199386,-3.1965547,-2.1051624
963,-.58152282,-.5310775,-3.1965547,-2.1051624
964,-.20120527,-.95441955,-3.1965547,-2.1051624
965,1.5890908,-2.0926518,-3.1965547,-2.1051624
966,-5.8501315,.35711417,-3.1965547,-2.1051624
967,-2.8696635,-.73870677,-3.1965547,-2.1051624
968,-1.5319937,.87121993,-3.1965547,-2.1051624
969,2.0103314,-.58947307,-3.1965547,-2.1051624
970,-.58977038,-2.2792535,-3.1965547,-2.1051624
971,-5.3466902,.24749957,-3.1965547,-2.1051624
973,-4.2185559,-.2230693,-3.1965547,-2.1051624
975,-8.6293249,-1.2519547,-3.1965547,-2.1051624
976,-4.8248968,-.073382109,-3.1965547,-2.1051624
980,-7.4775038,-.12043737,-3.1965547,-2.1051624
981,2.2047961,-.1458407,-3.1965547,-2.1051624
982,.58338451,1.1796799,-3.1965547,-2.1051624
984,-2.6152542,-1.614623,-3.1965547,-2.1051624
985,-6.2546864,-1.6007715,-3.1965547,-2.1051624
986,-.13531405,.72583801,-3.1965547,-2.1051624
988,-5.7993989,-1.0578182,-3.1965547,-2.1051624
989,-6.3276782,-.0019614764,-3.1965547,-2.1051624
990,-10.987215,-1.1796976,-3.1965547,-2.1051624
991,-5.4698405,-2.1147718,-3.1965547,-2.1051624
992,-12.201779,-1.6443502,-3.1965547,-2.1051624
993,-6.8719249,-.84766811,-3.1965547,-2.1051624
996,1.2944131,-.64117533,-3.1965547,-2.1051624
997,-.010523781,-1.0932602,-3.1965547,-2.1051624
999,-7.7762413,-.32529584,-3.1965547,-2.1051624
1000,-5.6734824,-.37042561,-3.1965547,-2.1051624
1001,-4.9028716,.84907407,-3.1965547,-2.1051624
1002,1.1073319,-1.3246616,-3.1965547,-2.1051624
1003,-1.8876065,-.0048807194,-3.1965547,-2.1051624
1004,-.10247267,-1.6308229,-3.1965547,-2.1051624
1005,-.035369422,-.93119484,-3.1965547,-2.1051624
1006,2.0163803,-.20985588,-3.1965547,-2.1051624
1009,-5.7187419,-.18307708,-3.1965547,-2.1051624
1010,-4.3489413,-1.4442338,-3.1965547,-2.1051624
1012,-4.6984129,-2.5975902,-3.1965547,-2.1051624
1013,-7.0831733,-3.0059075,-3.1965547,-2.1051624
1014,-.42317262,-1.0660987,-3.1965547,-2.1051624
1015,2.2296281,-.7553727,-3.1965547,-2.1051624
1016,-8.7905197,-.64496011,-3.1965547,-2.1051624
1017,-8.7326393,-2.5795004,-3.1965547,-2.1051624
1018,1.2027794,.59073466,-3.1965547,-2.1051624
1019,-12.041996,-1.91392,-3.1965547,-2.1051624
1020,-8.7364197,.06145142,-3.1965547,-2.1051624
1021,-7.3343363,-3.477401,-3.1965547,-2.1051624
1022,-6.0804148,.6571818,-3.1965547,-2.1051624
1023,-3.393743,-.61894655,-3.1965547,-2.1051624
1024,3.834461,-.56750131,-3.1965547,-2.1051624
1025,-6.126864,-.65044397,-3.1965547,-2.1051624
1026,1.1219335,-.44077873,-3.1965547,-2.1051624
1027,-9.3809319,-1.1297373,-3.1965547,-2.1051624
1028,.2349146,-1.3193747,-3.1965547,-2.1051624
1029,.39773589,-7.4911242,-3.1965547,-2.1051624
1030,-14.785876,-3.3124256,-3.1965547,-2.1051624
1032,3.4111845,.73170972,-3.1965547,-2.1051624
1033,-11.079967,.58376175,-3.1965547,-2.1051624
1034,-7.3734403,-.36160418,-3.1965547,-2.1051624
1035,-3.5126224,.0118957,-3.1965547,-2.1051624
1037,-3.2109852,.64483482,-3.1965547,-2.1051624
1039,.17201783,-1.7264562,-3.1965547,-2.1051624
1040,-8.172471,-.33513701,-3.1965547,-2.1051624
1041,.40724447,.067094736,-3.1965547,-2.1051624
1042,.99631405,-.080985419,-3.1965547,-2.1051624
1043,-4.0208673,-3.1819372,-3.1965547,-2.1051624
1044,3.5926645,.88703805,-3.1965547,-2.1051624
1045,2.0254436,-.84971797,-3.1965547,-2.1051624
1050,-2.7454741,-4.6089745,-3.1965547,-2.1051624
1051,-7.02742,-1.5885922,-3.1965547,-2.1051624
1052,2.1479077,-.58014321,-3.1965547,-2.1051624
1053,2.2136879,.1082656,-3.1965547,-2.1051624
1054,-7.9459548,-.20654736,-3.1965547,-2.1051624
1056,-6.6911163,.07608182,-3.1965547,-2.1051624
1058,.96614838,.1060994,-3.1965547,-2.1051624
1059,-3.4291589,-.23784465,-3.1965547,-2.1051624
1060,-13.303177,-2.5371778,-3.1965547,-2.1051624
1062,-1.7404407,-.58037227,-3.1965547,-2.1051624
1063,-.78958541,-1.2169816,-3.1965547,-2.1051624
1064,.59028727,-.43485746,-3.1965547,-2.1051624
1065,-6.8757386,-.45832649,-3.1965547,-2.1051624
1066,-2.4549174,-.87577838,-3.1965547,-2.1051624
1067,.88022655,-.58239144,-3.1965547,-2.1051624
1069,-9.5111198,.38579598,-3.1965547,-2.1051624
1070,-7.3760247,-1.0012562,-3.1965547,-2.1051624
1072,-10.849277,-1.7188357,-3.1965547,-2.1051624
1073,-8.1488047,-.25589964,-3.1965547,-2.1051624
1074,2.9097455,-.12653844,-3.1965547,-2.1051624
1075,-6.6257749,-2.1421919,-3.1965547,-2.1051624
1076,-2.9459302,-.57786041,-3.1965547,-2.1051624
1077,.82994628,-1.3173302,-3.1965547,-2.1051624
1078,1.8920444,.29397121,-3.1965547,-2.1051624
1079,-10.493657,-.59634489,-3.1965547,-2.1051624
1080,-.4729681,-1.3049631,-3.1965547,-2.1051624
1081,-5.6968541,-.61767006,-3.1965547,-2.1051624
1082,-11.747541,-1.0269613,-3.1965547,-2.1051624
1083,-12.846683,-1.6164752,-3.1965547,-2.1051624
1084,-4.9991522,-3.1956644,-3.1965547,-2.1051624
1085,2.2373915,-.54848599,-3.1965547,-2.1051624
1086,-17.200109,-2.9558079,-3.1965547,-2.1051624
1087,-15.268046,-3.6141891,-3.1965547,-2.1051624
1088,-9.2546005,-.70441288,-3.1965547,-2.1051624
1089,-3.9977646,-1.387228,-3.1965547,-2.1051624
1092,-6.9808946,.31004661,-3.1965547,-2.1051624
1094,-15.027453,-2.7430131,-3.1965547,-2.1051624
1097,-3.8109994,-9.7642984,-3.1965547,-2.1051624
1098,.69652849,.10549432,-3.1965547,-2.1051624
1100,.96286744,-1.9980756,-3.1965547,-2.1051624
1101,-5.1671605,.18353152,-3.1965547,-2.1051624
1102,-15.13947,-1.1223626,-3.1965547,-2.1051624
1104,2.1921124,-.71750784,-3.1965547,-2.1051624
1105,.91334498,-.23586041,-3.1965547,-2.1051624
1108,-5.5610566,-1.402474,-3.1965547,-2.1051624
1109,-2.6358857,-.32344899,-3.1965547,-2.1051624
1110,2.3848693,.064056352,-3.1965547,-2.1051624
1111,-1.9369545,-3.5091062,-3.1965547,-2.1051624
1112,3.0199208,.90046579,-3.1965547,-2.1051624
1114,-2.7647493,.028967114,-3.1965547,-2.1051624
1115,-6.7164011,-.32885742,-3.1965547,-2.1051624
1116,-10.441319,-.58713561,-3.1965547,-2.1051624
1118,-2.3460376,-2.7574356,-3.1965547,-2.1051624
1119,1.7808312,1.4909004,-3.1965547,-2.1051624
1120,-3.6846249,-.84271079,-3.1965547,-2.1051624
1122,-.19797033,1.0659785,-3.1965547,-2.1051624
1123,2.1840434,.63608211,-3.1965547,-2.1051624
1124,-20.06806,-2.3709886,-3.1965547,-2.1051624
1125,3.2184734,1.1690851,-3.1965547,-2.1051624
1127,1.0291675,-2.8309984,-3.1965547,-2.1051624
1128,1.3141484,.74780732,-3.1965547,-2.1051624
1129,-15.889064,-1.0449231,-3.1965547,-2.1051624
1131,.66482621,-2.9473324,-3.1965547,-2.1051624
1132,-2.155885,-.12902404,-3.1965547,-2.1051624
1133,-.18096159,-1.2864082,-3.1965547,-2.1051624
1134,-4.7606506,.70600092,-3.1965547,-2.1051624
1135,2.6886168,-.99554729,-3.1965547,-2.1051624
1136,-3.7135625,-2.5569766,-3.1965547,-2.1051624
1137,-5.4330878,-.0038797278,-3.1965547,-2.1051624
1138,-5.384388,-.3474544,-3.1965547,-2.1051624
1139,-2.2725759,-3.0916679,-3.1965547,-2.1051624
1140,-8.96696,-.60091621,-3.1965547,-2.1051624
1143,-3.7576747,-.82593381,-3.1965547,-2.1051624
1144,2.7719305,-.97094297,-3.1965547,-2.1051624
1145,1.2072642,.65706265,-3.1965547,-2.1051624
1146,-9.4270077,-1.4325227,-3.1965547,-2.1051624
1147,1.1859716,-.60897809,-3.1965547,-2.1051624
1149,-7.1443381,-.76534045,-3.1965547,-2.1051624
1150,-3.439296,.024524551,-3.1965547,-2.1051624
1151,4.2476397,.60141248,-3.1965547,-2.1051624
1152,-14.431114,-2.0444834,-3.1965547,-2.1051624
1153,1.1353858,-.74442387,-3.1965547,-2.1051624
1155,-3.4953356,-.19506288,-3.1965547,-2.1051624
1158,-6.4798903,-.70138276,-3.1965547,-2.1051624
